"source_id","brand","name","categories","price","web_url"
"280896","Bobbi Brown","Instant Pretty Eye & Cheek Palette (3x Eye Shadow, 1x Metallic Eye Shadow, 1x Blush, 1x Mini Eye Shadow Brush)","Make Up & Cosmetics >> Makeup Sets >> Travel Sets","66.95","https://www.cosmeticsnow.com.au/iteminfo/Bobbi-Brown-Instant-Pretty-Eye-and-Cheek-Palette-3x-Eye-Shadow-1x-Metallic-Eye-Shadow-1x-Blush-1x-Mini-Eye-Shadow-Brush"
"148073","BareMinerals","Face Fashion Collection - The Look Of Now Pretty Wild 5pcs","Make Up & Cosmetics >> Makeup Sets >> Sets & Coffrets","55.95","https://www.cosmeticsnow.com.au/iteminfo/BareMinerals-Face-Fashion-Collection-Blush-+-2x-Eye-Color-+-Mascara-+-Lipcolor-The-Look-Of-Now-Pretty-Wild-5pcs"
"216177","Smashbox","Step By Step Contour Kit 11.47g","Make Up & Cosmetics >> Makeup Sets >> Sets & Coffrets","50.95","https://www.cosmeticsnow.com.au/iteminfo/Smashbox-Step-By-Step-Contour-Kit-1-x-Contour-Palette-+-1-x-Contour-Brush-Light/Medium-11.47g"
"281856","Cargo","Around the World Eye Shadow Palette 12x0.8g","Make Up & Cosmetics >> Makeup Sets >> Sets & Coffrets","24.95","https://www.cosmeticsnow.com.au/iteminfo/Cargo-Around-the-World-Eye-Shadow-Palette-12x-Eye-Shadow-1x-Shadow-Brush-12x0.8g"
"274170","TheBalm","Autobalm Face Palette - #Hawaii","Make Up & Cosmetics >> Makeup Sets >> Sets & Coffrets","20.21","https://www.cosmeticsnow.com.au/iteminfo/TheBalm-Autobalm-Face-Palette-noHawaii"
"270166","Laura Mercier","Travel Brush Kit: 1x Cheek Colour Brush, 1x Smudge Brush, 1x Eye Crease Brush, 1x Case 3pcs+1case","Make Up & Cosmetics >> Makeup Sets >> Travel Sets","55.95","https://www.cosmeticsnow.com.au/iteminfo/Laura-Mercier-Travel-Brush-Kit:-1x-Cheek-Colour-Brush-1x-Smudge-Brush-1x-Eye-Crease-Brush-1x-Case-Unboxed-3pcs+1case"
"297316","BareMinerals","Get Started Mineral Foundation Kit - # 08 Light 4pcs","Make Up & Cosmetics >> Makeup Sets >> Sets & Coffrets","46.95","https://www.cosmeticsnow.com.au/iteminfo/BareMinerals-Get-Started-Mineral-Foundation-Kit-no-08-Light-4pcs"
"297949","L'Oreal","Color Riche Lip Palette 6g","Make Up & Cosmetics >> Makeup Sets >> Sets & Coffrets","21.95","https://www.cosmeticsnow.com.au/iteminfo/L'Oreal-Color-Riche-Lip-Palette-6g"
"302623","Elizabeth Arden","Bronze In The City Color Collection 4pcs","Make Up & Cosmetics >> Makeup Sets >> Sets & Coffrets","31.95","https://www.cosmeticsnow.com.au/iteminfo/Elizabeth-Arden-Bronze-In-The-City-Color-Collection-4pcs"
"171104","Kevyn Aucoin","The Essential Eye Shadow Set - Palette #2 5x1g","Make Up & Cosmetics >> Makeup Sets >> Sets & Coffrets","80.95","https://www.cosmeticsnow.com.au/iteminfo/Kevyn-Aucoin-The-Essential-Eye-Shadow-Set-Palette-no2-5x1g"
"254627","Laura Mercier","Classic Smoky Eye Palette Collection 10pcs","Make Up & Cosmetics >> Makeup Sets >> Sets & Coffrets","82.95","https://www.cosmeticsnow.com.au/iteminfo/Laura-Mercier-Classic-Smoky-Eye-Palette-Collection-1xMascara-1xLip-Glace-1xCake-Eye-Liner-4xEye-Colour-3xBrush-10pcs"
"281867","BYS","Eyeshadow Palette - Nude 12g","Make Up & Cosmetics >> Makeup Sets >> Sets & Coffrets","13.71","https://www.cosmeticsnow.com.au/iteminfo/BYS-Eyeshadow-Palette-12x-Eyeshadow-2x-Applicator-Nude-12g"
"285769","TheBalm","Meet MattTrimony Matte Eyeshadow Palette 21.6g","Make Up & Cosmetics >> Makeup Sets >> Sets & Coffrets","47.95","https://www.cosmeticsnow.com.au/iteminfo/TheBalm-Meet-Matte-Trimony-Matte-Eyeshadow-Palette-21.6g"
"294769","YBF Beauty","Rock The Croc Eyeshadow Palette 12x0.8g","Make Up & Cosmetics >> Makeup Sets >> Sets & Coffrets","18.04","https://www.cosmeticsnow.com.au/iteminfo/YBF-Beauty-Rock-The-Croc-Eyeshadow-Palette-12x-Eyeshadow-1x-Double-Ended-Eyeshadow-Brush-12x0.8g"
"304563","Jane Iredale","Corrective Colors Kit 9.9g","Make Up & Cosmetics >> Makeup Sets >> Sets & Coffrets","38.95","https://www.cosmeticsnow.com.au/iteminfo/Jane-Iredale-Corrective-Colors-Kit-4x-Concealer-+-1x-Applicator-9.9g"
"315508","Laura Geller","20 Shades Of Celebration Baked Eyeshadow Collection 20x0.5g","Make Up & Cosmetics >> Makeup Sets >> Sets & Coffrets","24.95","https://www.cosmeticsnow.com.au/iteminfo/Laura-Geller-20-Shades-Of-Celebration-Baked-Eyeshadow-Collection-20x0.5g"
"222307","Kevyn Aucoin","The Essential Eye Shadow Set - Palette #3 5x1g","Make Up & Cosmetics >> Makeup Sets >> Sets & Coffrets","80.95","https://www.cosmeticsnow.com.au/iteminfo/Kevyn-Aucoin-The-Essential-Eye-Shadow-Set-Palette-no3-5x1g"
"251121","Tweezerman","Mini Brow Rescue Kit: Slant Tweezer + Browmousse + Brow Brush + Eyenhance Brow Highlighter 4pcs+1case","Make Up & Cosmetics >> Makeup Sets >> Sets & Coffrets","30.95","https://www.cosmeticsnow.com.au/iteminfo/Tweezerman-Mini-Brow-Rescue-Kit:-Slant-Tweezer-+-Browmousse-+-Brow-Brush-+-Eyenhance-Brow-Highlighter-Studio-Collection-4pcs+1case"
"289681","Bourjois","Colorboost Glossy Finish Lipstick Set 6pcs","Make Up & Cosmetics >> Makeup Sets >> Sets & Coffrets","31.95","https://www.cosmeticsnow.com.au/iteminfo/Bourjois-Colorboost-Glossy-Finish-Lipstick-Set-6pcs"
"294718","BYS","Eyeshadow Palette - Matte 12g","Make Up & Cosmetics >> Makeup Sets >> Sets & Coffrets","13.71","https://www.cosmeticsnow.com.au/iteminfo/BYS-Eyeshadow-Palette-12x-Eyeshadow-2x-Applicator-Matte-12g"
"297948","L'Oreal","Color Riche Lip Palette Matte 6g","Make Up & Cosmetics >> Makeup Sets >> Sets & Coffrets","11.55","https://www.cosmeticsnow.com.au/iteminfo/L'Oreal-Color-Riche-Lip-Palette-Matte-6g"
"303855","Tarte","Park Ave Princess Chisel Palette 27g","Make Up & Cosmetics >> Makeup Sets >> Sets & Coffrets","42.95","https://www.cosmeticsnow.com.au/iteminfo/Tarte-Park-Ave-Princess-Chisel-Palette-27g"
"312389","Too Faced","Passport To Bronze Deluxe Bronzers & Flatbuki Brush Set","Make Up & Cosmetics >> Makeup Sets >> Sets & Coffrets","25.95","https://www.cosmeticsnow.com.au/iteminfo/Too-Faced-Passport-To-Bronze-Deluxe-Bronzers-and-Flatbuki-Brush-Set"
"159630","Kevyn Aucoin","The Lip & Cheek Palette - # Pink","Make Up & Cosmetics >> Makeup Sets >> Sets & Coffrets","58.95","https://www.cosmeticsnow.com.au/iteminfo/Kevyn-Aucoin-The-Lip-and-Cheek-Palette-3x-Lipgloss-1x-Cream-Blush-1x-Lipstick-no-Pink"
"236557","Tweezerman","Petite Tweeze Set: Slant Tweezer + Point Tweezer - 2pcs","Make Up & Cosmetics >> Makeup Sets >> Sets & Coffrets","36.95","https://www.cosmeticsnow.com.au/iteminfo/Tweezerman-Petite-Tweeze-Set:-Slant-Tweezer-+-Point-Tweezer-Regency-Finish-w/-Silver-Leather-Case-2pcs"
"272786","physicians Formula","Physicians Formula Makeup Set 8660: 1x Shimmer Strips Eye Enhancing Shadow, 1x Bontanical Bronzer, 1x Applicator 3pcs","Make Up & Cosmetics >> Makeup Sets >> Sets & Coffrets","11.55","https://www.cosmeticsnow.com.au/iteminfo/Physicians-Formula-Makeup-Set-8660:-1x-Shimmer-Strips-Eye-Enhancing-Shadow-1x-Bontanical-Bronzer-1x-Applicator-3pcs"
"276899","Billion Dollar Brows","Glitter Brows Gel Set: 2x Glitter Brows Gel 2x3ml","Make Up & Cosmetics >> Makeup Sets >> Sets & Coffrets","20.21","https://www.cosmeticsnow.com.au/iteminfo/Billion-Dollar-Brows-Glitter-Brows-Gel-Set:-2x-Glitter-Brows-Gel-Stardust-Pixie-2x3ml"
"282586","NARS","NARSissist L'Amour, Toujours L'Amour Eyeshadow Palette 24.8g","Make Up & Cosmetics >> Makeup Sets >> Sets & Coffrets","80.95","https://www.cosmeticsnow.com.au/iteminfo/NARSissist-L'Amour-Toujours-L'Amour-Eyeshadow-Palette-12x-Eyeshadow-24.8g"
"294784","Christian Dior","Designer Palette Edition Voyage 18.2g","Make Up & Cosmetics >> Makeup Sets >> Sets & Coffrets","119.95","https://www.cosmeticsnow.com.au/iteminfo/Christian-Dior-Designer-Palette-Edition-Voyage-2x-Blush-5x-Eyeshadow-4x-Lip-Color-3x-Applicator-18.2g"
"300321","One Direction","Make Up Palette - Harry","Make Up & Cosmetics >> Makeup Sets >> Sets & Coffrets","10.83","https://www.cosmeticsnow.com.au/iteminfo/One-Direction-Make-Up-Palette-Harry"
"300324","One Direction","Make Up Palette - Niall","Make Up & Cosmetics >> Makeup Sets >> Sets & Coffrets","10.83","https://www.cosmeticsnow.com.au/iteminfo/One-Direction-Make-Up-Palette-Niall"
