"price","web_url","img_url"
"1083","/iteminfo/maybelline-volum-express-the-colossal-washable-mascara-noclassic-black-9ml","//d3pllp7nz3wmw5.cloudfront.net/product_images/18097730002_EBAY_SMALL_US.jpg"
"5295","/iteminfo/christian-dior-diorshow-buildable-volume-lash-extension-effect-mascara-no090-pro-black-10ml","//d3pllp7nz3wmw5.cloudfront.net/product_images/19188380102_EBAY_SMALL_US.jpg"
"4295","/iteminfo/givenchy-phenomeneyes-mascara-no1-deep-black-7g","//d3pllp7nz3wmw5.cloudfront.net/product_images/18567884202_EBAY_SMALL_US.jpg"
"3695","/iteminfo/blinc-mascara-dark-brown-6g","//d3pllp7nz3wmw5.cloudfront.net/product_images/11176698202_EBAY_SMALL_US.jpg"
"5195","/iteminfo/christian-dior-diorshow-new-look-mascara-no090-new-look-black-10ml","//d3pllp7nz3wmw5.cloudfront.net/product_images/13675180102_EBAY_SMALL_US.jpg"
"2795","/iteminfo/clinique-quickliner-for-eyes-07-really-black-0g","//d3pllp7nz3wmw5.cloudfront.net/product_images/02882580402_EBAY_SMALL_US.jpg"
"2195","/iteminfo/jane-iredale-eye-highlighter-pencil-w-sharpener-white-pink-28g","//d3pllp7nz3wmw5.cloudfront.net/product_images/09926703602_EBAY_SMALL_US.jpg"
"2595","/iteminfo/shiseido-natural-eyebrow-pencil-nobr602-deep-brown-1g","//d3pllp7nz3wmw5.cloudfront.net/product_images/09634181402_EBAY_SMALL_US.jpg"
"4695","/iteminfo/christian-dior-dior-addict-it-lash-mascara-noblack-9ml","//d3pllp7nz3wmw5.cloudfront.net/product_images/17234680102_EBAY_SMALL_US.jpg"
"5695","/iteminfo/christian-dior-diorshow-iconic-extreme-waterproof-mascara-no090-black-8ml","//d3pllp7nz3wmw5.cloudfront.net/product_images/09112480102_EBAY_SMALL_US.jpg"
"2495","/iteminfo/peter-thomas-roth-lashes-to-die-for-the-mascara-jet-black-8ml","//d3pllp7nz3wmw5.cloudfront.net/product_images/10015629202_EBAY_SMALL_US.jpg"
"4595","/iteminfo/estee-lauder-sumptuous-bold-volume-lifting-mascara-no01-black-6ml","//d3pllp7nz3wmw5.cloudfront.net/product_images/08535880602_EBAY_SMALL_US.jpg"
"3295","/iteminfo/bare-escentuals-bareminerals-flawless-definition-volumizing-mascara-black-10ml","//d3pllp7nz3wmw5.cloudfront.net/product_images/11323893702_EBAY_SMALL_US.jpg"
"5895","/iteminfo/lancome-artliner-no01-noir-1ml","//d3pllp7nz3wmw5.cloudfront.net/product_images/01402180902_EBAY_SMALL_US.jpg"
"5595","/iteminfo/christian-dior-diorshow-maximizer-3d-triple-volume-plumping-lash-primer-10ml","//d3pllp7nz3wmw5.cloudfront.net/product_images/20526080102_EBAY_SMALL_US.jpg"
"6095","/iteminfo/by-terry-mascara-terrybly-growth-booster-mascara-no1-black-parti-pris-10ml","//d3pllp7nz3wmw5.cloudfront.net/product_images/12425910802_EBAY_SMALL_US.jpg"
"1804","/iteminfo/jane-iredale-eye-pencil-basic-black-1g","//d3pllp7nz3wmw5.cloudfront.net/product_images/09926003602_EBAY_SMALL_US.jpg"
"6795","/iteminfo/chanel-inimitable-waterproof-multi-dimensional-mascara-no10-noir-5g","//d3pllp7nz3wmw5.cloudfront.net/product_images/06657380202_EBAY_SMALL_US.jpg"
"2495","/iteminfo/billion-dollar-brows-brow-duo-pencil-3g","//d3pllp7nz3wmw5.cloudfront.net/product_images/15246731902_EBAY_SMALL_US.jpg"
"6595","/iteminfo/nutraluxe-md-lash-md-original-natural-lash-enhancer-1ml05oz","//d3pllp7nz3wmw5.cloudfront.net/product_images/15004030302_EBAY_SMALL_US.jpg"
"2795","/iteminfo/jane-iredale-purelash-mascara-black-onyx-7g","//d3pllp7nz3wmw5.cloudfront.net/product_images/09925403602_EBAY_SMALL_US.jpg"
"5195","/iteminfo/yves-saint-laurent-mascara-volume-effet-faux-cils-luxurious-mascara-nonoir-radical-7ml","//d3pllp7nz3wmw5.cloudfront.net/product_images/10969681702_EBAY_SMALL_US.jpg"
"4995","/iteminfo/yves-saint-laurent-mascara-volume-effet-faux-cils-waterproof-no1-charcoal-black-6ml","//d3pllp7nz3wmw5.cloudfront.net/product_images/14120281702_EBAY_SMALL_US.jpg"
"1949","/iteminfo/loreal-false-lash-telescopic-mascara-magnetic-black-9ml","//d3pllp7nz3wmw5.cloudfront.net/product_images/18403851102_EBAY_SMALL_US.jpg"
