"source_id","brand","name","categories","price","web_url"
"128904","Chanel","Inimitable Multi Dimensional Mascara - # 10 Black 6g","Make Up & Cosmetics >> Eyes >> Mascara >> Lengthening","62.95","https://www.cosmeticsnow.com.au/iteminfo/Chanel-Inimitable-Multi-Dimensional-Mascara-no-10-Black-6g"
"131027","Helena Rubinstein","Lash Queen Feline Blacks Mascara - No. 01 Black Black 7g","Make Up & Cosmetics >> Eyes >> Mascara >> Lengthening","54.95","https://www.cosmeticsnow.com.au/iteminfo/Helena-Rubinstein-Lash-Queen-Feline-Blacks-Mascara-No.-01-Black-Black-7g"
"280532","Dejavu","Fiberwig Ultra Long Mascara - Pure Black 7.2g","Make Up & Cosmetics >> Eyes >> Mascara >> Lengthening","21.95","https://www.cosmeticsnow.com.au/iteminfo/Dejavu-Fiberwig-Ultra-Long-Mascara-Pure-Black-7.2g"
"136079","Shiseido","Natural Eyebrow Pencil - # GY901 Natural Black 1.1g","Make Up & Cosmetics >> Eyes >> Eyebrow >> Pencil","25.95","https://www.cosmeticsnow.com.au/iteminfo/Shiseido-Natural-Eyebrow-Pencil-no-GY901-Natural-Black-1.1g"
"132481","Blinc","Lash Primer 8.5g","Make Up & Cosmetics >> Eyes >> Mascara >> Base","27.95","https://www.cosmeticsnow.com.au/iteminfo/Blinc-Lash-Primer-8.5g"
"130855","Helena Rubinstein","Lash Queen Feline Blacks Mascara Waterproof - No. 01 Deep Black 7g","Make Up & Cosmetics >> Eyes >> Mascara >> Waterproof","55.95","https://www.cosmeticsnow.com.au/iteminfo/Helena-Rubinstein-Lash-Queen-Feline-Blacks-Mascara-Waterproof-No.-01-Deep-Black-7g"
"169329","Jane Iredale","PureBrow Brow Gel - Brunette 4.8g","Make Up & Cosmetics >> Eyes >> Eyebrow >> Cream / Gel","25.95","https://www.cosmeticsnow.com.au/iteminfo/Jane-Iredale-PureBrow-Brow-Gel-Brunette-4.8g"
"176454","BareMinerals","i.d. Eye Brightener SPF 20 - Well Rested 2g//0.06oz","Make Up & Cosmetics >> Eyes >> Eye Color >> Powder","29.95","https://www.cosmeticsnow.com.au/iteminfo/i.d.-BareMinerals-Eye-Brightener-SPF-20-Well-Rested-2g//0.06oz"
"224466","Clinique","Lash Building Primer 4.8g","Make Up & Cosmetics >> Eyes >> Mascara >> Base","29.95","https://www.cosmeticsnow.com.au/iteminfo/Clinique-Lash-Building-Primer-4.8g"
"169325","Jane Iredale","PureLash Lengthening Mascara - Brown/ Black 7g","Make Up & Cosmetics >> Eyes >> Mascara >> Curling","27.95","https://www.cosmeticsnow.com.au/iteminfo/Jane-Iredale-PureLash-Lengthening-Mascara-Brown/-Black-7g"
"258383","Maybelline","Volum' Express The Colossal Washable Mascara - #Classic Black 9.2ml","Make Up & Cosmetics >> Eyes >> Mascara >> Volumizing","10.83","https://www.cosmeticsnow.com.au/iteminfo/Maybelline-Volum'-Express-The-Colossal-Washable-Mascara-noClassic-Black-9.2ml"
"266740","Christian Dior","Diorshow Buildable Volume Lash Extension Effect Mascara - # 090 Pro Black 10ml","Make Up & Cosmetics >> Eyes >> Mascara >> Lengthening","52.95","https://www.cosmeticsnow.com.au/iteminfo/Christian-Dior-Diorshow-Buildable-Volume-Lash-Extension-Effect-Mascara-no-090-Pro-Black-10ml"
"262725","Givenchy","Phenomen'Eyes Mascara - # 1 Deep Black 7g","Make Up & Cosmetics >> Eyes >> Mascara >> Curling","42.95","https://www.cosmeticsnow.com.au/iteminfo/Givenchy-Phenomen'Eyes-Mascara-no-1-Deep-Black-7g"
"141775","Blinc","Mascara - Dark Brown 6g","Make Up & Cosmetics >> Eyes >> Mascara >> Lengthening","36.95","https://www.cosmeticsnow.com.au/iteminfo/Blinc-Mascara-Dark-Brown-6g"
"175397","Christian Dior","Diorshow New Look Mascara - # 090 New Look Black 10ml","Make Up & Cosmetics >> Eyes >> Mascara >> Lengthening","51.95","https://www.cosmeticsnow.com.au/iteminfo/Christian-Dior-Diorshow-New-Look-Mascara-no-090-New-Look-Black-10ml"
"126048","Clinique","Quickliner For Eyes - 07 Really Black 0.3g","Make Up & Cosmetics >> Eyes >> Eye Liners >> Pencil","27.95","https://www.cosmeticsnow.com.au/iteminfo/Clinique-Quickliner-For-Eyes-07-Really-Black-0.3g"
"168918","Jane Iredale","Eye Highlighter Pencil w/ Sharpener - White/ Pink 2.98g","Make Up & Cosmetics >> Eyes >> Eyebrow >> Pencil","21.95","https://www.cosmeticsnow.com.au/iteminfo/Jane-Iredale-Eye-Highlighter-Pencil-w/-Sharpener-White/-Pink-2.98g"
"172307","Shiseido","Natural Eyebrow Pencil - # BR602 Deep Brown 1.1g","Make Up & Cosmetics >> Eyes >> Eyebrow >> Pencil","25.95","https://www.cosmeticsnow.com.au/iteminfo/Shiseido-Natural-Eyebrow-Pencil-no-BR602-Deep-Brown-1.1g"
"251874","Christian Dior","Dior Addict It Lash Mascara - # Black 9ml","Make Up & Cosmetics >> Eyes >> Mascara >> Lengthening","46.95","https://www.cosmeticsnow.com.au/iteminfo/Christian-Dior-Dior-Addict-It-Lash-Mascara-no-Black-9ml"
"134217","Christian Dior","DiorShow Iconic Extreme Waterproof Mascara - # 090 Black 8ml","Make Up & Cosmetics >> Eyes >> Mascara >> Curling","56.95","https://www.cosmeticsnow.com.au/iteminfo/Christian-Dior-DiorShow-Iconic-Extreme-Waterproof-Mascara-no-090-Black-8ml"
"219875","Peter Thomas Roth","Lashes To Die For The Mascara - Jet Black 8ml","Make Up & Cosmetics >> Eyes >> Mascara >> Lengthening","24.95","https://www.cosmeticsnow.com.au/iteminfo/Peter-Thomas-Roth-Lashes-To-Die-For-The-Mascara-Jet-Black-8ml"
"132849","Estee Lauder","Sumptuous Bold Volume Lifting Mascara - # 01 Black 6ml","Make Up & Cosmetics >> Eyes >> Mascara >> Volumizing","45.95","https://www.cosmeticsnow.com.au/iteminfo/Estee-Lauder-Sumptuous-Bold-Volume-Lifting-Mascara-no-01-Black-6ml"
"142377","BareMinerals","Flawless Definition Volumizing Mascara - Black 10ml","Make Up & Cosmetics >> Eyes >> Mascara >> Volumizing","32.95","https://www.cosmeticsnow.com.au/iteminfo/BareMinerals-Flawless-Definition-Volumizing-Mascara-Black-10ml"
"170302","Lancome","Artliner - No. 01 Noir 1.4ml","Make Up & Cosmetics >> Eyes >> Eye Liners >> Liquid","58.95","https://www.cosmeticsnow.com.au/iteminfo/Lancome-Artliner-No.-01-Noir-Black-1.4ml"
"279382","Christian Dior","Diorshow Maximizer 3D Triple Volume Plumping Lash Primer 10ml","Make Up & Cosmetics >> Eyes >> Lashes","55.95","https://www.cosmeticsnow.com.au/iteminfo/Christian-Dior-Diorshow-Maximizer-3D-Triple-Volume-Plumping-Lash-Primer-10ml"
"227129","By Terry","Mascara Terrybly Growth Booster Mascara - # 1 Black Parti-Pris 8ml","Make Up & Cosmetics >> Eyes >> Mascara >> Lengthening","60.95","https://www.cosmeticsnow.com.au/iteminfo/By-Terry-Mascara-Terrybly-Growth-Booster-Mascara-no-1-Black-Parti%7C-Pris-8ml"
"161336","Jane Iredale","Eye Pencil - Basic Black 1.1g","Make Up & Cosmetics >> Eyes >> Eye Liners >> Pencil","18.04","https://www.cosmeticsnow.com.au/iteminfo/Jane-Iredale-Eye-Pencil-Basic-Black-1.1g"
